Year,Month,Yearmon,Deaths,Race,Population,Rate,n
2013,4,Apr 2013,188,Hispanic,48425985,0.3882213237376586,2013.25
2013,4,Apr 2013,405,White,200918513,0.20157425712184124,2013.25
2013,5,May 2013,18,Indian,2643000,0.681044267877412,2013.3333333333333
2013,5,May 2013,34,Asian,17693870,0.19215694474979186,2013.3333333333333
2013,5,May 2013,659,Black,40802086,1.6151135017949818,2013.3333333333333
2013,5,May 2013,198,Hispanic,48425985,0.4088713941492362,2013.3333333333333
2013,5,May 2013,452,White,200918513,0.2249668252322771,2013.3333333333333
2013,6,Jun 2013,19,Indian,2643000,0.7188800605372683,2013.4166666666667
2013,6,Jun 2013,18,Asian,17693870,0.10173014722047806,2013.4166666666667
2013,6,Jun 2013,757,Black,40802086,1.855297300240973,2013.4166666666667
2013,6,Jun 2013,246,Hispanic,48425985,0.5079917321248086,2013.4166666666667
2013,6,Jun 2013,475,White,200918513,0.23641425217993725,2013.4166666666667
2013,7,Jul 2013,16,Indian,2643000,0.6053726825576996,2013.5
2013,7,Jul 2013,32,Asian,17693870,0.18085359505862764,2013.5
2013,7,Jul 2013,816,Black,40802086,1.9998977503258046,2013.5
2013,7,Jul 2013,236,Hispanic,48425985,0.487341661713231,2013.5
2013,7,Jul 2013,490,White,200918513,0.24387996540667212,2013.5
2013,8,Aug 2013,15,Indian,2643000,0.5675368898978433,2013.5833333333333
2013,8,Aug 2013,26,Asian,17693870,0.14694354598513498,2013.5833333333333
2013,8,Aug 2013,701,Black,40802086,1.7180494154146921,2013.5833333333333
2013,8,Aug 2013,229,Hispanic,48425985,0.47288661242512675,2013.5833333333333
2013,8,Aug 2013,439,White,200918513,0.2184965404357736,2013.5833333333333
2013,9,Sep 2013,16,Indian,2643000,0.6053726825576996,2013.6666666666667
2013,9,Sep 2013,33,Asian,17693870,0.18650526990420976,2013.6666666666667
2013,9,Sep 2013,657,Black,40802086,1.6102117916226146,2013.6666666666667
2013,9,Sep 2013,209,Hispanic,48425985,0.43158647160197156,2013.6666666666667
2013,9,Sep 2013,402,White,200918513,0.20008111447649424,2013.6666666666667
2013,10,Oct 2013,19,Indian,2643000,0.7188800605372683,2013.75
2013,10,Oct 2013,24,Asian,17693870,0.13564019629397076,2013.75
2013,10,Oct 2013,690,Black,40802086,1.6910900094666728,2013.75
2013,10,Oct 2013,207,Hispanic,48425985,0.42745645751965605,2013.75
2013,10,Oct 2013,440,White,200918513,0.21899425465088923,2013.75
2013,11,Nov 2013,19,Indian,2643000,0.7188800605372683,2013.8333333333333
2013,11,Nov 2013,24,Asian,17693870,0.13564019629397076,2013.8333333333333
2013,11,Nov 2013,658,Black,40802086,1.612662646708798,2013.8333333333333
2013,11,Nov 2013,230,Hispanic,48425985,0.4749516194662845,2013.8333333333333
2013,11,Nov 2013,404,White,200918513,0.20107654290672558,2013.8333333333333
2013,12,Dec 2013,18,Indian,2643000,0.681044267877412,2013.9166666666667
2013,12,Dec 2013,23,Asian,17693870,0.12998852144838863,2013.9166666666667
2013,12,Dec 2013,731,Black,40802086,1.7915750680001998,2013.9166666666667
2013,12,Dec 2013,205,Hispanic,48425985,0.42332644343734055,2013.9166666666667
2013,12,Dec 2013,447,White,200918513,0.22247825415669886,2013.9166666666667
2014,1,Jan 2014,14,Indian,2667297,0.5248759324514668,2014
2014,1,Jan 2014,33,Asian,18436908,0.1789887979047246,2014
2014,1,Jan 2014,554,Black,41316519,1.3408680436026084,2014
2014,1,Jan 2014,199,Hispanic,49581674,0.4013579694788038,2014
2014,1,Jan 2014,429,White,201048793,0.21338103730868954,2014
2014,2,Feb 2014,21,Indian,2667297,0.7873138986772003,2014.0833333333333
2014,2,Feb 2014,19,Asian,18436908,0.10305415636938689,2014.0833333333333
2014,2,Feb 2014,490,Black,41316519,1.1859663201539317,2014.0833333333333
2014,2,Feb 2014,171,Hispanic,49581674,0.3448854913611832,2014.0833333333333
2014,2,Feb 2014,365,White,201048793,0.1815479688057615,2014.0833333333333
2014,3,Mar 2014,24,Indian,2667297,0.8997873127739431,2014.1666666666667
2014,3,Mar 2014,28,Asian,18436908,0.1518692830706754,2014.1666666666667
2014,3,Mar 2014,594,Black,41316519,1.4376816207580314,2014.1666666666667
2014,3,Mar 2014,191,Hispanic,49581674,0.3852229757309122,2014.1666666666667
2014,3,Mar 2014,448,White,201048793,0.22283147952049628,2014.1666666666667
2014,4,Apr 2014,19,Indian,2667297,0.7123316226127049,2014.25
2014,4,Apr 2014,19,Asian,18436908,0.10305415636938689,2014.25
2014,4,Apr 2014,648,Black,41316519,1.5683799499178526,2014.25
2014,4,Apr 2014,198,Hispanic,49581674,0.39934109526031736,2014.25
2014,4,Apr 2014,434,White,201048793,0.2158679957854808,2014.25
2014,5,May 2014,17,Indian,2667297,0.6373493465482096,2014.3333333333333
2014,5,May 2014,23,Asian,18436908,0.12474976823662623,2014.3333333333333
2014,5,May 2014,734,Black,41316519,1.776529140802012,2014.3333333333333
2014,5,May 2014,204,Hispanic,49581674,0.4114423405712361,2014.3333333333333
2014,5,May 2014,454,White,201048793,0.22581582969264583,2014.3333333333333
2014,6,Jun 2014,17,Indian,2667297,0.6373493465482096,2014.4166666666667
2014,6,Jun 2014,32,Asian,18436908,0.17356489493791477,2014.4166666666667
2014,6,Jun 2014,724,Black,41316519,1.7523257465131563,2014.4166666666667
2014,6,Jun 2014,215,Hispanic,49581674,0.43362795697458706,2014.4166666666667
2014,6,Jun 2014,429,White,201048793,0.21338103730868954,2014.4166666666667
2014,7,Jul 2014,26,Indian,2667297,0.9747695888384383,2014.5
2014,7,Jul 2014,24,Asian,18436908,0.13017367120343606,2014.5
2014,7,Jul 2014,737,Black,41316519,1.7837901590886687,2014.5
2014,7,Jul 2014,205,Hispanic,49581674,0.41345921478972253,2014.5
2014,7,Jul 2014,422,White,201048793,0.2098992954411818,2014.5
2014,8,Aug 2014,18,Indian,2667297,0.6748404845804573,2014.5833333333333
2014,8,Aug 2014,31,Asian,18436908,0.1681409919711049,2014.5833333333333
2014,8,Aug 2014,727,Black,41316519,1.759586764799813,2014.5833333333333
2014,8,Aug 2014,274,Hispanic,49581674,0.5526235358652877,2014.5833333333333
2014,8,Aug 2014,442,White,201048793,0.2198471293483468,2014.5833333333333
2014,9,Sep 2014,15,Indian,2667297,0.5623670704837145,2014.6666666666667
2014,9,Sep 2014,20,Asian,18436908,0.10847805933619672,2014.6666666666667
2014,9,Sep 2014,658,Black,41316519,1.592583344206708,2014.6666666666667
2014,9,Sep 2014,220,Hispanic,49581674,0.44371232806701927,2014.6666666666667
2014,9,Sep 2014,412,White,201048793,0.20492537848759926,2014.6666666666667
2014,10,Oct 2014,33,Indian,2667297,1.2372075550641717,2014.75
2014,10,Oct 2014,32,Asian,18436908,0.17356489493791477,2014.75
2014,10,Oct 2014,685,Black,41316519,1.6579325087866188,2014.75
2014,10,Oct 2014,235,Hispanic,49581674,0.473965441344316,2014.75
2014,10,Oct 2014,453,White,201048793,0.22531843799728754,2014.75
2014,11,Nov 2014,33,Indian,2667297,1.2372075550641717,2014.8333333333333
2014,11,Nov 2014,23,Asian,18436908,0.12474976823662623,2014.8333333333333
2014,11,Nov 2014,632,Black,41316519,1.5296545190556834,2014.8333333333333
2014,11,Nov 2014,223,Hispanic,49581674,0.44976295072247857,2014.8333333333333
2014,11,Nov 2014,414,White,201048793,0.20592016187831577,2014.8333333333333
2014,12,Dec 2014,20,Indian,2667297,0.7498227606449526,2014.9166666666667
2014,12,Dec 2014,24,Asian,18436908,0.13017367120343606,2014.9166666666667
2014,12,Dec 2014,714,Black,41316519,1.7281223522243006,2014.9166666666667
2014,12,Dec 2014,243,Hispanic,49581674,0.4901004350922077,2014.9166666666667
2014,12,Dec 2014,430,White,201048793,0.21387842900404777,2014.9166666666667
2015,1,Jan 2015,19,Indian,2689706,0.7063969073199822,2015
2015,1,Jan 2015,27,Asian,19116557,0.1412388224511349,2015
2015,1,Jan 2015,714,Black,41777483,1.7090546120262917,2015
2015,1,Jan 2015,221,Hispanic,50632773,0.4364761929985545,2015
2015,1,Jan 2015,471,White,201242281,0.23404624398985022,2015
2015,2,Feb 2015,18,Indian,2689706,0.6692181227241936,2015.0833333333333
2015,2,Feb 2015,22,Asian,19116557,0.11508348496018399,2015.0833333333333
2015,2,Feb 2015,493,Black,41777483,1.1800615178276777,2015.0833333333333
2015,2,Feb 2015,176,Hispanic,50632773,0.34760095008029684,2015.0833333333333
2015,2,Feb 2015,436,White,201242281,0.21665427256809913,2015.0833333333333
2015,3,Mar 2015,32,Indian,2689706,1.1897211070652332,2015.1666666666667
2015,3,Mar 2015,23,Asian,19116557,0.12031455245837418,2015.1666666666667
2015,3,Mar 2015,666,Black,41777483,1.5941601843270454,2015.1666666666667
2015,3,Mar 2015,214,Hispanic,50632773,0.42265115521127,2015.1666666666667
2015,3,Mar 2015,464,White,201242281,0.2305678497055,2015.1666666666667
2015,4,Apr 2015,21,Indian,2689706,0.7807544765115593,2015.25
2015,4,Apr 2015,24,Asian,19116557,0.12554561995656435,2015.25
2015,4,Apr 2015,664,Black,41777483,1.5893729165062433,2015.25
2015,4,Apr 2015,199,Hispanic,50632773,0.39302607423851743,2015.25
2015,4,Apr 2015,411,White,201242281,0.20423143583827696,2015.25
2015,5,May 2015,20,Indian,2689706,0.7435756919157708,2015.3333333333333
2015,5,May 2015,31,Asian,19116557,0.16216309244389562,2015.3333333333333
2015,5,May 2015,787,Black,41777483,1.8837898874855623,2015.3333333333333
2015,5,May 2015,245,Hispanic,50632773,0.48387632255495866,2015.3333333333333
2015,5,May 2015,468,White,201242281,0.2325555035822716,2015.3333333333333
2015,6,Jun 2015,22,Indian,2689706,0.8179332611073478,2015.4166666666667
2015,6,Jun 2015,20,Asian,19116557,0.10462134996380362,2015.4166666666667
2015,6,Jun 2015,845,Black,41777483,2.0226206542888185,2015.4166666666667
2015,6,Jun 2015,255,Hispanic,50632773,0.5036263765367937,2015.4166666666667
2015,6,Jun 2015,422,White,201242281,0.20969748399939872,2015.4166666666667
2015,7,Jul 2015,29,Indian,2689706,1.0781847532778674,2015.5
2015,7,Jul 2015,27,Asian,19116557,0.1412388224511349,2015.5
2015,7,Jul 2015,883,Black,41777483,2.1135787428840556,2015.5
2015,7,Jul 2015,253,Hispanic,50632773,0.4996763657404267,2015.5
2015,7,Jul 2015,499,White,201242281,0.24795982112725107,2015.5
2015,8,Aug 2015,12,Indian,2689706,0.4461454151494625,2015.5833333333333
2015,8,Aug 2015,27,Asian,19116557,0.1412388224511349,2015.5833333333333
2015,8,Aug 2015,898,Black,41777483,2.14948325154007,2015.5833333333333
2015,8,Aug 2015,266,Hispanic,50632773,0.5253514359168122,2015.5833333333333
2015,8,Aug 2015,483,White,201242281,0.2400092056201649,2015.5833333333333
2015,9,Sep 2015,28,Indian,2689706,1.041005968682079,2015.6666666666667
2015,9,Sep 2015,29,Asian,19116557,0.15170095744751527,2015.6666666666667
2015,9,Sep 2015,842,Black,41777483,2.015439752557616,2015.6666666666667
2015,9,Sep 2015,263,Hispanic,50632773,0.5194264197222617,2015.6666666666667
2015,9,Sep 2015,468,White,201242281,0.2325555035822716,2015.6666666666667
2015,10,Oct 2015,21,Indian,2689706,0.7807544765115593,2015.75
2015,10,Oct 2015,27,Asian,19116557,0.1412388224511349,2015.75
2015,10,Oct 2015,743,Black,41777483,1.7784699954279197,2015.75
2015,10,Oct 2015,244,Hispanic,50632773,0.48190131715677514,2015.75
2015,10,Oct 2015,480,White,201242281,0.2385184652125862,2015.75
2015,11,Nov 2015,19,Indian,2689706,0.7063969073199822,2015.8333333333333
2015,11,Nov 2015,28,Asian,19116557,0.14646988994932508,2015.8333333333333
2015,11,Nov 2015,755,Black,41777483,1.8071936023527317,2015.8333333333333
2015,11,Nov 2015,254,Hispanic,50632773,0.5016513711386101,2015.8333333333333
2015,11,Nov 2015,472,White,201242281,0.2345431574590431,2015.8333333333333
2015,12,Dec 2015,29,Indian,2689706,1.0781847532778674,2015.9166666666667
2015,12,Dec 2015,34,Asian,19116557,0.17785629493846616,2015.9166666666667
2015,12,Dec 2015,868,Black,41777483,2.077674234228041,2015.9166666666667
2015,12,Dec 2015,247,Hispanic,50632773,0.48782633335132564,2015.9166666666667
2015,12,Dec 2015,424,White,201242281,0.2106913109377845,2015.9166666666667
2016,1,Jan 2016,21,Indian,2711067,0.7746027671023993,2016
2016,1,Jan 2016,27,Asian,19479730,0.13860561722364736,2016
2016,1,Jan 2016,746,Black,42141669,1.770219399711008,2016
2016,1,Jan 2016,238,Hispanic,51378054,0.4632328036402469,2016
2016,1,Jan 2016,499,White,201324760,0.24785823661232725,2016
2016,2,Feb 2016,26,Indian,2711067,0.9590319973648751,2016.0833333333333
2016,2,Feb 2016,28,Asian,19479730,0.14373915860230096,2016.0833333333333
2016,2,Feb 2016,609,Black,42141669,1.4451254885040268,2016.0833333333333
2016,2,Feb 2016,221,Hispanic,51378054,0.4301447462373721,2016.0833333333333
2016,2,Feb 2016,407,White,201324760,0.20216092645534509,2016.0833333333333
2016,3,Mar 2016,16,Indian,2711067,0.5901735368399231,2016.1666666666667
2016,3,Mar 2016,30,Asian,19479730,0.15400624135960816,2016.1666666666667
2016,3,Mar 2016,758,Black,42141669,1.7986947787948313,2016.1666666666667
2016,3,Mar 2016,229,Hispanic,51378054,0.4457155967799014,2016.1666666666667
2016,3,Mar 2016,466,White,201324760,0.23146681014297496,2016.1666666666667
2016,4,Apr 2016,22,Indian,2711067,0.8114886131548944,2016.25
2016,4,Apr 2016,44,Asian,19479730,0.22587582066075865,2016.25
2016,4,Apr 2016,789,Black,42141669,1.8722561747613746,2016.25
2016,4,Apr 2016,224,Hispanic,51378054,0.4359838151908206,2016.25
2016,4,Apr 2016,480,White,201324760,0.23842074864512444,2016.25
2016,5,May 2016,33,Indian,2711067,1.2172329197323417,2016.3333333333333
2016,5,May 2016,25,Asian,19479730,0.12833853446634014,2016.3333333333333
2016,5,May 2016,860,Black,42141669,2.0407355010073283,2016.3333333333333
2016,5,May 2016,275,Hispanic,51378054,0.5352479873994449,2016.3333333333333
2016,5,May 2016,476,White,201324760,0.2364339090730817,2016.3333333333333
2016,6,Jun 2016,16,Indian,2711067,0.5901735368399231,2016.4166666666667
2016,6,Jun 2016,32,Asian,19479730,0.16427332411691536,2016.4166666666667
2016,6,Jun 2016,875,Black,42141669,2.0763297248621075,2016.4166666666667
2016,6,Jun 2016,296,Hispanic,51378054,0.5761214700735844,2016.4166666666667
2016,6,Jun 2016,471,White,201324760,0.23395035960802837,2016.4166666666667
2016,7,Jul 2016,25,Indian,2711067,0.9221461513123799,2016.5
2016,7,Jul 2016,36,Asian,19479730,0.1848074896315298,2016.5
2016,7,Jul 2016,962,Black,42141669,2.2827762232198254,2016.5
2016,7,Jul 2016,301,Hispanic,51378054,0.5858532516626651,2016.5
2016,7,Jul 2016,503,White,201324760,0.24984507618436996,2016.5
2016,8,Aug 2016,32,Indian,2711067,1.1803470736798463,2016.5833333333333
2016,8,Aug 2016,38,Asian,19479730,0.195074572388837,2016.5833333333333
2016,8,Aug 2016,931,Black,42141669,2.209214827253282,2016.5833333333333
2016,8,Aug 2016,274,Hispanic,51378054,0.5333016310816288,2016.5833333333333
2016,8,Aug 2016,560,White,201324760,0.2781575400859785,2016.5833333333333
2016,9,Sep 2016,22,Indian,2711067,0.8114886131548944,2016.6666666666667
2016,9,Sep 2016,31,Asian,19479730,0.15913978273826176,2016.6666666666667
2016,9,Sep 2016,880,Black,42141669,2.0881944661470335,2016.6666666666667
2016,9,Sep 2016,269,Hispanic,51378054,0.5235698494925479,2016.6666666666667
2016,9,Sep 2016,488,White,201324760,0.24239442778920983,2016.6666666666667
2016,10,Oct 2016,33,Indian,2711067,1.2172329197323417,2016.75
2016,10,Oct 2016,40,Asian,19479730,0.20534165514614422,2016.75
2016,10,Oct 2016,855,Black,42141669,2.0288707597224023,2016.75
2016,10,Oct 2016,276,Hispanic,51378054,0.537194343717261,2016.75
2016,10,Oct 2016,511,White,201324760,0.2538187553284554,2016.75
2016,11,Nov 2016,27,Indian,2711067,0.9959178434173704,2016.8333333333333
2016,11,Nov 2016,27,Asian,19479730,0.13860561722364736,2016.8333333333333
2016,11,Nov 2016,859,Black,42141669,2.038362552750343,2016.8333333333333
2016,11,Nov 2016,289,Hispanic,51378054,0.5624969758488712,2016.8333333333333
2016,11,Nov 2016,539,White,201324760,0.2677266323327543,2016.8333333333333
2016,12,Dec 2016,26,Indian,2711067,0.9590319973648751,2016.9166666666667
2016,12,Dec 2016,19,Asian,19479730,0.0975372861944185,2016.9166666666667
2016,12,Dec 2016,850,Black,42141669,2.017006018437476,2016.9166666666667
2016,12,Dec 2016,229,Hispanic,51378054,0.4457155967799014,2016.9166666666667
2016,12,Dec 2016,504,White,201324760,0.25034178607738067,2016.9166666666667
2017,1,Jan 2017,39,Indian,2729175,1.4290032702190223,2017
2017,1,Jan 2017,55,Asian,20178119,0.2725724830941873,2017
2017,1,Jan 2017,821,Black,42624362,1.9261285365397376,2017
2017,1,Jan 2017,307,Hispanic,52694857,0.5825995504646687,2017
2017,1,Jan 2017,537,White,201240793,0.2668445060241837,2017
2017,2,Feb 2017,19,Indian,2729175,0.6961810803631134,2017.0833333333333
2017,2,Feb 2017,23,Asian,20178119,0.11398485656666016,2017.0833333333333
2017,2,Feb 2017,700,Black,42624362,1.6422533198268163,2017.0833333333333
2017,2,Feb 2017,228,Hispanic,52694857,0.43267979643630117,2017.0833333333333
2017,2,Feb 2017,487,White,201240793,0.24199864885247196,2017.0833333333333
2017,3,Mar 2017,22,Indian,2729175,0.8061044088414996,2017.1666666666667
2017,3,Mar 2017,22,Asian,20178119,0.10902899323767493,2017.1666666666667
2017,3,Mar 2017,770,Black,42624362,1.8064786518094982,2017.1666666666667
2017,3,Mar 2017,253,Hispanic,52694857,0.4801227565718605,2017.1666666666667
2017,3,Mar 2017,429,White,201240793,0.2131774545332864,2017.1666666666667
2017,4,Apr 2017,16,Indian,2729175,0.5862577518847271,2017.25
2017,4,Apr 2017,26,Asian,20178119,0.12885244655361583,2017.25
2017,4,Apr 2017,817,Black,42624362,1.9167442318550127,2017.25
2017,4,Apr 2017,235,Hispanic,52694857,0.44596382527425776,2017.25
2017,4,Apr 2017,458,White,201240793,0.22758805169287916,2017.25
2017,5,May 2017,14,Indian,2729175,0.5129755328991361,2017.3333333333333
2017,5,May 2017,21,Asian,20178119,0.10407312990868971,2017.3333333333333
2017,5,May 2017,903,Black,42624362,2.1185067825765933,2017.3333333333333
2017,5,May 2017,267,Hispanic,52694857,0.5066908142477737,2017.3333333333333
2017,5,May 2017,516,White,201240793,0.2564092460120648,2017.3333333333333
2017,6,Jun 2017,24,Indian,2729175,0.8793866278270905,2017.4166666666667
2017,6,Jun 2017,32,Asian,20178119,0.15858762652752717,2017.4166666666667
2017,6,Jun 2017,877,Black,42624362,2.057508802125883,2017.4166666666667
2017,6,Jun 2017,253,Hispanic,52694857,0.4801227565718605,2017.4166666666667
2017,6,Jun 2017,504,White,201240793,0.25044624029085394,2017.4166666666667
2017,7,Jul 2017,36,Indian,2729175,1.3190799417406358,2017.5
2017,7,Jul 2017,33,Asian,20178119,0.16354348985651238,2017.5
2017,7,Jul 2017,945,Black,42624362,2.217041981766202,2017.5
2017,7,Jul 2017,288,Hispanic,52694857,0.5465429007616436,2017.5
2017,7,Jul 2017,540,White,201240793,0.2683352574544864,2017.5
2017,8,Aug 2017,24,Indian,2729175,0.8793866278270905,2017.5833333333333
2017,8,Aug 2017,26,Asian,20178119,0.12885244655361583,2017.5833333333333
2017,8,Aug 2017,884,Black,42624362,2.073931335324151,2017.5833333333333
2017,8,Aug 2017,260,Hispanic,52694857,0.49340678540981714,2017.5833333333333
2017,8,Aug 2017,491,White,201240793,0.2439863174262089,2017.5833333333333
2017,9,Sep 2017,25,Indian,2729175,0.9160277373198861,2017.6666666666667
2017,9,Sep 2017,29,Asian,20178119,0.1437200365405715,2017.6666666666667
2017,9,Sep 2017,844,Black,42624362,1.9800882884769044,2017.6666666666667
2017,9,Sep 2017,245,Hispanic,52694857,0.4649410093284816,2017.6666666666667
2017,9,Sep 2017,481,White,201240793,0.23901714599186655,2017.6666666666667
2017,10,Oct 2017,18,Indian,2729175,0.6595399708703179,2017.75
2017,10,Oct 2017,30,Asian,20178119,0.1486758998695567,2017.75
2017,10,Oct 2017,884,Black,42624362,2.073931335324151,2017.75
2017,10,Oct 2017,293,Hispanic,52694857,0.5560314927887554,2017.75
2017,10,Oct 2017,539,White,201240793,0.26783834031105214,2017.75
2017,11,Nov 2017,27,Indian,2729175,0.9893099563054769,2017.8333333333333
2017,11,Nov 2017,34,Asian,20178119,0.1684993531854976,2017.8333333333333
2017,11,Nov 2017,788,Black,42624362,1.848708022890759,2017.8333333333333
2017,11,Nov 2017,236,Hispanic,52694857,0.4478615436796802,2017.8333333333333
2017,11,Nov 2017,590,White,201240793,0.2931811146261981,2017.8333333333333
2017,12,Dec 2017,23,Indian,2729175,0.8427455183342951,2017.9166666666667
2017,12,Dec 2017,29,Asian,20178119,0.1437200365405715,2017.9166666666667
2017,12,Dec 2017,825,Black,42624362,1.9355128412244624,2017.9166666666667
2017,12,Dec 2017,240,Hispanic,52694857,0.4554524173013696,2017.9166666666667
2017,12,Dec 2017,484,White,201240793,0.2405078974221693,2017.9166666666667
2018,1,Jan 2018,33,Indian,2745839,1.2018184605870919,2018
2018,1,Jan 2018,40,Asian,20546745,0.1946780378108552,2018
2018,1,Jan 2018,796,Black,42934826,1.8539728098583652,2018
2018,1,Jan 2018,268,Hispanic,53495958,0.5009724286085314,2018
2018,1,Jan 2018,564,White,201068278,0.2805017308598028,2018
2018,2,Feb 2018,27,Indian,2745839,0.9833060132076207,2018.0833333333333
2018,2,Feb 2018,17,Asian,20546745,0.08273816606961347,2018.0833333333333
2018,2,Feb 2018,680,Black,42934826,1.5837958677182016,2018.0833333333333
2018,2,Feb 2018,233,Hispanic,53495958,0.43554692487234264,2018.0833333333333
2018,2,Feb 2018,440,White,201068278,0.21883113755020073,2018.0833333333333
2018,3,Mar 2018,26,Indian,2745839,0.9468872719777087,2018.1666666666667
2018,3,Mar 2018,24,Asian,20546745,0.11680682268651311,2018.1666666666667
2018,3,Mar 2018,725,Black,42934826,1.6886058883760238,2018.1666666666667
2018,3,Mar 2018,252,Hispanic,53495958,0.47106362690055953,2018.1666666666667
2018,3,Mar 2018,471,White,201068278,0.23424878587760126,2018.1666666666667
2018,4,Apr 2018,29,Indian,2745839,1.0561434956674445,2018.25
2018,4,Apr 2018,31,Asian,20546745,0.1508754793034128,2018.25
2018,4,Apr 2018,807,Black,42934826,1.8795930371302774,2018.25
2018,4,Apr 2018,249,Hispanic,53495958,0.4654557265803147,2018.25
2018,4,Apr 2018,487,White,201068278,0.24220628178851764,2018.25
2018,5,May 2018,20,Indian,2745839,0.7283748245982375,2018.3333333333333
2018,5,May 2018,24,Asian,20546745,0.11680682268651311,2018.3333333333333
2018,5,May 2018,850,Black,42934826,1.9797448346477518,2018.3333333333333
2018,5,May 2018,223,Hispanic,53495958,0.4168539238048602,2018.3333333333333
2018,5,May 2018,464,White,201068278,0.23076738141657532,2018.3333333333333
2018,6,Jun 2018,22,Indian,2745839,0.8012123070580613,2018.4166666666667
2018,6,Jun 2018,27,Asian,20546745,0.13140767552232724,2018.4166666666667
2018,6,Jun 2018,874,Black,42934826,2.035643512331924,2018.4166666666667
2018,6,Jun 2018,274,Hispanic,53495958,0.512188229249021,2018.4166666666667
2018,6,Jun 2018,506,White,201068278,0.25165580818273087,2018.4166666666667
2018,7,Jul 2018,26,Indian,2745839,0.9468872719777087,2018.5
2018,7,Jul 2018,23,Asian,20546745,0.11193987174124173,2018.5
2018,7,Jul 2018,904,Black,42934826,2.1055168594371385,2018.5
2018,7,Jul 2018,283,Hispanic,53495958,0.5290119302097553,2018.5
2018,7,Jul 2018,553,White,201068278,0.27503095242104775,2018.5
2018,8,Aug 2018,28,Indian,2745839,1.0197247544375325,2018.5833333333333
2018,8,Aug 2018,39,Asian,20546745,0.18981108686558382,2018.5833333333333
2018,8,Aug 2018,836,Black,42934826,1.9471372726653184,2018.5833333333333
2018,8,Aug 2018,278,Hispanic,53495958,0.519665429676014,2018.5833333333333
2018,8,Aug 2018,470,White,201068278,0.23375144238316897,2018.5833333333333
2018,9,Sep 2018,24,Indian,2745839,0.8740497895178851,2018.6666666666667
2018,9,Sep 2018,45,Asian,20546745,0.2190127925372121,2018.6666666666667
2018,9,Sep 2018,842,Black,42934826,1.9611119420863612,2018.6666666666667
2018,9,Sep 2018,245,Hispanic,53495958,0.4579785261533217,2018.6666666666667
2018,9,Sep 2018,487,White,201068278,0.24220628178851764,2018.6666666666667
2018,10,Oct 2018,33,Indian,2745839,1.2018184605870919,2018.75
2018,10,Oct 2018,26,Asian,20546745,0.12654072457705587,2018.75
2018,10,Oct 2018,799,Black,42934826,1.8609601445688868,2018.75
2018,10,Oct 2018,215,Hispanic,53495958,0.40189952295087417,2018.75
2018,10,Oct 2018,463,White,201068278,0.23027003792214304,2018.75
2018,11,Nov 2018,25,Indian,2745839,0.9104685307477969,2018.8333333333333
2018,11,Nov 2018,37,Asian,20546745,0.18007718497504108,2018.8333333333333
2018,11,Nov 2018,725,Black,42934826,1.6886058883760238,2018.8333333333333
2018,11,Nov 2018,246,Hispanic,53495958,0.45984782626007,2018.8333333333333
2018,11,Nov 2018,475,White,201068278,0.23623815985533034,2018.8333333333333
2018,12,Dec 2018,26,Indian,2745839,0.9468872719777087,2018.9166666666667
2018,12,Dec 2018,29,Asian,20546745,0.14114157741287003,2018.9166666666667
2018,12,Dec 2018,842,Black,42934826,1.9611119420863612,2018.9166666666667
2018,12,Dec 2018,237,Hispanic,53495958,0.44302412529933566,2018.9166666666667
2018,12,Dec 2018,455,White,201068278,0.22629128996668485,2018.9166666666667
2019,1,Jan 2019,38,Indian,2765443,1.3741017261972133,2019
2019,1,Jan 2019,21,Asian,20760566,0.10115331152339488,2019
2019,1,Jan 2019,804,Black,43235803,1.8595699494698872,2019
2019,1,Jan 2019,230,Hispanic,54134729,0.4248658933898053,2019
2019,1,Jan 2019,531,White,200905474,0.2643034007127153,2019
2019,2,Feb 2019,16,Indian,2765443,0.5785691478725109,2019.0833333333333
2019,2,Feb 2019,39,Asian,20760566,0.18785614997201908,2019.0833333333333
2019,2,Feb 2019,683,Black,43235803,1.5797092978705636,2019.0833333333333
2019,2,Feb 2019,224,Hispanic,54134729,0.4137824353013756,2019.0833333333333
2019,2,Feb 2019,420,White,200905474,0.20905353728689344,2019.0833333333333
2019,3,Mar 2019,28,Indian,2765443,1.012496008776894,2019.1666666666667
2019,3,Mar 2019,28,Asian,20760566,0.13487108203119316,2019.1666666666667
2019,3,Mar 2019,756,Black,43235803,1.7485508480089986,2019.1666666666667
2019,3,Mar 2019,241,Hispanic,54134729,0.4451855665519264,2019.1666666666667
2019,3,Mar 2019,450,White,200905474,0.2239859328073858,2019.1666666666667
2019,4,Apr 2019,34,Indian,2765443,1.2294594392290856,2019.25
2019,4,Apr 2019,29,Asian,20760566,0.13968790638945008,2019.25
2019,4,Apr 2019,740,Black,43235803,1.711544480855369,2019.25
2019,4,Apr 2019,223,Hispanic,54134729,0.4119351922866373,2019.25
2019,4,Apr 2019,445,White,200905474,0.2214972002206371,2019.25
2019,5,May 2019,16,Indian,2765443,0.5785691478725109,2019.3333333333333
2019,5,May 2019,32,Asian,20760566,0.15413837946422076,2019.3333333333333
2019,5,May 2019,929,Black,43235803,2.1486821928576187,2019.3333333333333
2019,5,May 2019,250,Hispanic,54134729,0.4618107536845709,2019.3333333333333
2019,5,May 2019,467,White,200905474,0.2324476236023315,2019.3333333333333
